8.335e-05,0.000148443,0.000278347,0.000444313,
0.000335063,0.000561667,0.00129738,0.00299793,
0.00064,0.00111462,0.00257635,0.00627165,
0.00182855,0.0031913,0.00707264,0.0181331,
0.00819652,0.00801485,0.0151023,0.0370265,
