0,1,2,3
0.00028082847595214846,0.0003614115715026855,0.0006672378381093343,0.0012065680821736653
0.0006272053718566894,0.0009016211827596028,0.0018392181396484374,0.004009306828180948
0.0010875769456227622,0.0015901152292887369,0.003280108372370402,0.007526571750640869
0.0027330795923868815,0.004264661868413289,0.00851228356361389,0.019728016455968223
0.005691207647323608,0.008943647146224976,0.017196787198384602,0.040075501203536985
